param_classifier__colsample_bytree,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__subsample,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.8,0.05,7,5,400,0.8,0.5779334500875657,0.6341463414634146,0.609715242881072,0.5866209262435678,0.6357388316151202
0.8,0.1,3,1,100,0.4,0.6070878274268104,0.6491499227202473,0.6088235294117647,0.6035502958579881,0.6521739130434783
0.8,0.1,3,1,100,0.6,0.6106870229007634,0.6615620214395099,0.6099706744868035,0.6174298375184638,0.6531881804043546
0.8,0.1,3,1,100,0.8,0.6076335877862595,0.6474164133738601,0.5924855491329479,0.6235294117647059,0.667687595712098
0.8,0.1,3,1,200,0.4,0.610062893081761,0.6562009419152276,0.6021180030257186,0.5957446808510638,0.660347551342812
0.8,0.1,3,1,200,0.6,0.61875,0.6521739130434783,0.6090909090909091,0.6026986506746627,0.6521739130434783
0.8,0.1,3,1,200,0.8,0.6137071651090342,0.6635367762128326,0.5961820851688693,0.6172106824925816,0.6614420062695925
0.8,0.1,3,1,300,0.4,0.6173228346456693,0.6518282988871225,0.5996955859969558,0.5953488372093023,0.6677215189873418
0.8,0.1,3,1,300,0.6,0.6085578446909667,0.651685393258427,0.6146788990825688,0.583206106870229,0.652931854199683
0.8,0.1,3,1,300,0.8,0.6107594936708861,0.6624203821656051,0.5922619047619048,0.5993975903614458,0.653968253968254
0.8,0.1,3,1,400,0.4,0.6038338658146964,0.6471544715447154,0.5975609756097561,0.5935085007727975,0.6624
0.8,0.1,3,1,400,0.6,0.603225806451613,0.6644844517184942,0.6101694915254238,0.5885885885885885,0.6401273885350318
0.8,0.1,3,1,400,0.8,0.5910543130990416,0.6709886547811994,0.6021180030257186,0.6024464831804281,0.6464
0.8,0.1,3,3,100,0.4,0.6082949308755761,0.6493108728943339,0.6062407132243685,0.606508875739645,0.6482334869431644
0.8,0.1,3,3,100,0.6,0.6094946401225115,0.6484018264840182,0.6061493411420205,0.6083086053412463,0.6574500768049155
0.8,0.1,3,3,100,0.8,0.598159509202454,0.650231124807396,0.6008708272859217,0.6292466765140325,0.6605504587155964
0.8,0.1,3,3,200,0.4,0.6267716535433071,0.647887323943662,0.6026986506746627,0.6024844720496895,0.6501547987616099
0.8,0.1,3,3,200,0.6,0.6185243328100472,0.6572327044025157,0.6036036036036037,0.5996955859969558,0.6563944530046225
0.8,0.1,3,3,200,0.8,0.6089644513137558,0.6624803767660911,0.5988200589970502,0.6144578313253012,0.6489859594383776
0.8,0.1,3,3,300,0.4,0.6108527131782946,0.6466876971608833,0.6055045871559633,0.6003110419906688,0.6416275430359938
0.8,0.1,3,3,300,0.6,0.6056782334384858,0.6645367412140575,0.6153846153846154,0.5835866261398176,0.6604651162790698
0.8,0.1,3,3,300,0.8,0.5968253968253968,0.65814696485623,0.6029850746268657,0.5927051671732523,0.6498422712933754
0.8,0.1,3,3,400,0.4,0.6069182389937107,0.6558966074313409,0.600609756097561,0.5864197530864198,0.6342229199372057
0.8,0.1,3,3,400,0.6,0.6067415730337079,0.6634304207119741,0.6,0.5933734939759037,0.6436420722135008
0.8,0.1,3,3,400,0.8,0.5906902086677368,0.6484751203852327,0.6045112781954888,0.5953488372093023,0.6430868167202572
0.8,0.1,3,5,100,0.4,0.60882800608828,0.654434250764526,0.6020864381520119,0.623718887262079,0.652241112828439
0.8,0.1,3,5,100,0.6,0.6060606060606061,0.656441717791411,0.6084425036390102,0.6185567010309279,0.654320987654321
0.8,0.1,3,5,100,0.8,0.6052227342549923,0.6371951219512195,0.5944363103953147,0.6235294117647059,0.6471494607087828
0.8,0.1,3,5,200,0.4,0.6112852664576802,0.6582278481012658,0.5978755690440061,0.6163141993957704,0.6561014263074485
0.8,0.1,3,5,200,0.6,0.61875,0.6666666666666666,0.6074074074074074,0.5996955859969558,0.650231124807396
0.8,0.1,3,5,200,0.8,0.6099071207430341,0.659375,0.592814371257485,0.6176911544227887,0.6488188976377953
0.8,0.1,3,5,300,0.4,0.609375,0.659270998415214,0.5950920245398773,0.5993975903614458,0.6488188976377953
0.8,0.1,3,5,300,0.6,0.6044303797468354,0.6666666666666666,0.6069802731411229,0.5884146341463414,0.651017214397496
0.8,0.1,3,5,300,0.8,0.6,0.6656101426307448,0.5857359635811836,0.6057838660578386,0.6550079491255962
0.8,0.1,3,5,400,0.4,0.618066561014263,0.6548956661316212,0.5947611710323575,0.6018518518518519,0.6497622820919176
0.8,0.1,3,5,400,0.6,0.6073131955484896,0.6699029126213593,0.6113671274961597,0.593167701863354,0.64375
0.8,0.1,3,5,400,0.8,0.6006389776357828,0.6602254428341385,0.5869894099848714,0.5932721712538226,0.6507177033492823
0.8,0.1,5,1,100,0.4,0.6215780998389694,0.6493506493506493,0.6053042121684867,0.5972434915773354,0.6472491909385113
0.8,0.1,5,1,100,0.6,0.6084142394822006,0.65814696485623,0.6066350710900474,0.6015503875968993,0.6437908496732027
0.8,0.1,5,1,100,0.8,0.6058631921824105,0.6580645161290323,0.6058732612055642,0.6103286384976526,0.6546644844517185
0.8,0.1,5,1,200,0.4,0.6013071895424836,0.642504118616145,0.6151368760064412,0.6046511627906976,0.6312292358803987
0.8,0.1,5,1,200,0.6,0.6016806722689075,0.6633825944170771,0.6061588330632091,0.593900481540931,0.6457990115321252
0.8,0.1,5,1,200,0.8,0.6098807495741057,0.6511627906976745,0.6050955414012739,0.6038961038961039,0.6468646864686468
0.8,0.1,5,1,300,0.4,0.596964586846543,0.6404109589041096,0.6143572621035058,0.596964586846543,0.6279863481228669
0.8,0.1,5,1,300,0.6,0.5847750865051903,0.6441821247892074,0.6056572379367721,0.5752508361204013,0.6275862068965518
0.8,0.1,5,1,300,0.8,0.5880281690140845,0.6344827586206897,0.5960912052117264,0.5993265993265994,0.6450511945392492
0.8,0.1,5,1,400,0.4,0.593103448275862,0.6223776223776224,0.5980066445182725,0.5892547660311959,0.6199649737302977
0.8,0.1,5,1,400,0.6,0.5784832451499118,0.6301369863013698,0.5945945945945946,0.5782312925170068,0.62478184991274
0.8,0.1,5,1,400,0.8,0.5776173285198556,0.6205673758865248,0.5963149078726968,0.5763888888888888,0.6422338568935427
0.8,0.1,5,3,100,0.4,0.6247987117552335,0.6688,0.6153846153846154,0.5897035881435257,0.6437908496732027
0.8,0.1,5,3,100,0.6,0.6233766233766234,0.657051282051282,0.6080246913580247,0.6094946401225115,0.6463022508038585
0.8,0.1,5,3,100,0.8,0.594855305466238,0.6645161290322581,0.6053042121684867,0.6101694915254238,0.6419354838709678
0.8,0.1,5,3,200,0.4,0.5930807248764415,0.6622734761120264,0.6037735849056604,0.5921052631578947,0.6377295492487479
0.8,0.1,5,3,200,0.6,0.5993265993265994,0.6622296173044925,0.6074313408723748,0.6106623586429726,0.6282894736842105
0.8,0.1,5,3,200,0.8,0.5996649916247906,0.6633165829145728,0.6094003241491086,0.6019417475728155,0.6334991708126037
0.8,0.1,5,3,300,0.4,0.5922165820642978,0.6374367622259697,0.6067415730337079,0.5913621262458472,0.6262626262626263
0.8,0.1,5,3,300,0.6,0.5896551724137931,0.6598639455782312,0.6062602965403624,0.5956738768718802,0.611764705882353
0.8,0.1,5,3,300,0.8,0.593103448275862,0.6495726495726496,0.6098360655737705,0.5963149078726968,0.6294416243654822
0.8,0.1,5,3,400,0.4,0.5906735751295337,0.6469565217391304,0.6042003231017771,0.5837479270315091,0.6279863481228669
0.8,0.1,5,3,400,0.6,0.5929824561403508,0.6506849315068494,0.6123128119800333,0.5945945945945946,0.615916955017301
0.8,0.1,5,3,400,0.8,0.5874125874125874,0.6444833625218914,0.6076794657762938,0.5772495755517827,0.6215277777777778
0.8,0.1,5,5,100,0.4,0.6121794871794872,0.6388443017656501,0.6286594761171033,0.6153846153846154,0.6537842190016103
0.8,0.1,5,5,100,0.6,0.6099518459069021,0.6580226904376013,0.6024464831804281,0.6048632218844985,0.6456692913385826
0.8,0.1,5,5,100,0.8,0.6051779935275081,0.6602254428341385,0.5987654320987654,0.615146831530139,0.6462035541195477
0.8,0.1,5,5,200,0.4,0.6052631578947368,0.6567164179104478,0.6263910969793323,0.5958132045088567,0.6312292358803987
0.8,0.1,5,5,200,0.6,0.6075533661740559,0.6633986928104575,0.6025236593059937,0.5996810207336523,0.6181229773462783
0.8,0.1,5,5,200,0.8,0.6003316749585407,0.6677631578947368,0.608,0.5910543130990416,0.6327868852459017
0.8,0.1,5,5,300,0.4,0.5903814262023217,0.6530612244897959,0.6225806451612903,0.592,0.6452702702702703
0.8,0.1,5,5,300,0.6,0.5880398671096345,0.6485568760611206,0.6009693053311793,0.5816993464052288,0.61
0.8,0.1,5,5,300,0.8,0.5918367346938775,0.6554054054054054,0.6111111111111112,0.5924713584288053,0.6303236797274276
0.8,0.1,5,5,400,0.4,0.5900514579759862,0.6394557823129252,0.6003316749585407,0.5878489326765188,0.637137989778535
0.8,0.1,5,5,400,0.6,0.575809199318569,0.6469565217391304,0.6055646481178396,0.593698175787728,0.6185567010309279
0.8,0.1,5,5,400,0.8,0.5846153846153846,0.6321243523316062,0.608130081300813,0.5791245791245792,0.6323024054982818
0.8,0.1,7,1,100,0.4,0.5902777777777778,0.6666666666666666,0.6056572379367721,0.5833333333333334,0.6303236797274276
0.8,0.1,7,1,100,0.6,0.5982608695652174,0.6529209621993127,0.5986622073578596,0.5915966386554622,0.6258503401360545
0.8,0.1,7,1,100,0.8,0.6070175438596491,0.6485568760611206,0.6095551894563427,0.5996705107084019,0.652991452991453
0.8,0.1,7,1,200,0.4,0.5652173913043478,0.6261180679785331,0.6013513513513513,0.5824561403508772,0.5964285714285714
0.8,0.1,7,1,200,0.6,0.5781818181818181,0.6183745583038869,0.6020761245674741,0.5714285714285714,0.599647266313933
0.8,0.1,7,1,200,0.8,0.5714285714285714,0.6206896551724138,0.6108202443280978,0.5906735751295337,0.625
0.8,0.1,7,1,300,0.4,0.5651376146788991,0.6091743119266055,0.6086956521739131,0.5612788632326821,0.5901639344262295
0.8,0.1,7,1,300,0.6,0.5676691729323309,0.6037037037037037,0.574468085106383,0.5667870036101083,0.5865209471766849
0.8,0.1,7,1,300,0.8,0.5576923076923077,0.6148148148148148,0.6088495575221239,0.5836298932384342,0.5992647058823529
0.8,0.1,7,1,400,0.4,0.5358490566037736,0.6114180478821363,0.6129032258064516,0.5672727272727273,0.5762081784386617
0.8,0.1,7,1,400,0.6,0.5610687022900763,0.5746691871455577,0.5952813067150635,0.5447897623400365,0.5830258302583026
0.8,0.1,7,1,400,0.8,0.5525291828793775,0.5988700564971752,0.5985663082437276,0.5745062836624776,0.5977859778597786
0.8,0.1,7,3,100,0.4,0.6169491525423729,0.6734348561759729,0.6106623586429726,0.5923460898502496,0.6387959866220736
0.8,0.1,7,3,100,0.6,0.5922165820642978,0.6486486486486487,0.6118421052631579,0.5930807248764415,0.6212624584717608
0.8,0.1,7,3,100,0.8,0.5982905982905983,0.6621621621621622,0.5930807248764415,0.6106623586429726,0.6397306397306397
0.8,0.1,7,3,200,0.4,0.5981981981981982,0.6422338568935427,0.6085526315789473,0.5719237435008665,0.6153846153846154
0.8,0.1,7,3,200,0.6,0.5886524822695035,0.6223776223776224,0.6006825938566553,0.5714285714285714,0.6020408163265306
0.8,0.1,7,3,200,0.8,0.5796064400715564,0.6267605633802817,0.5982905982905983,0.5827586206896552,0.6204506065857885
0.8,0.1,7,3,300,0.4,0.5775401069518716,0.6197183098591549,0.6003372681281619,0.5709219858156028,0.5894736842105263
0.8,0.1,7,3,300,0.6,0.5776173285198556,0.6061705989110708,0.6042402826855123,0.563922942206655,0.6111111111111112
0.8,0.1,7,3,300,0.8,0.5672727272727273,0.6115107913669064,0.5982608695652174,0.577391304347826,0.6175438596491228
0.8,0.1,7,3,400,0.4,0.5735294117647058,0.6173285198555957,0.6,0.5724508050089445,0.5942028985507246
0.8,0.1,7,3,400,0.6,0.5719489981785064,0.5914972273567468,0.6099290780141844,0.564373897707231,0.6099290780141844
0.8,0.1,7,3,400,0.8,0.5607476635514018,0.5867158671586716,0.599647266313933,0.5799648506151143,0.5963636363636363
0.8,0.1,7,5,100,0.4,0.6006600660066007,0.6509274873524452,0.6067415730337079,0.5955414012738853,0.6357615894039735
0.8,0.1,7,5,100,0.6,0.6057529610829103,0.65,0.6086956521739131,0.5897435897435898,0.6445182724252492
0.8,0.1,7,5,100,0.8,0.6060606060606061,0.6600331674958541,0.5961538461538461,0.6138933764135702,0.6319327731092437
0.8,0.1,7,5,200,0.4,0.6055363321799307,0.6363636363636364,0.6130653266331658,0.5805369127516778,0.6183074265975821
0.8,0.1,7,5,200,0.6,0.5886524822695035,0.6447140381282496,0.6174496644295302,0.5938009787928222,0.6201022146507666
0.8,0.1,7,5,200,0.8,0.6089965397923875,0.6553480475382003,0.6010016694490818,0.6020408163265306,0.6156521739130435
0.8,0.1,7,5,300,0.4,0.5919439579684763,0.629757785467128,0.6172006745362564,0.5829145728643216,0.6083916083916084
0.8,0.1,7,5,300,0.6,0.5846702317290553,0.6272401433691757,0.6103448275862069,0.58,0.6080843585237259
0.8,0.1,7,5,300,0.8,0.5865724381625441,0.6276595744680851,0.5956006768189509,0.5866209262435678,0.6021505376344086
0.8,0.1,7,5,400,0.4,0.5789473684210527,0.6172839506172839,0.6177474402730375,0.5826235093696763,0.6219081272084805
0.8,0.1,7,5,400,0.6,0.5952813067150635,0.6211849192100538,0.6044905008635578,0.5656565656565656,0.6017699115044248
0.8,0.1,7,5,400,0.8,0.5745062836624776,0.6167883211678832,0.5952380952380952,0.5729349736379613,0.590990990990991
1.0,0.01,3,1,100,0.4,0.5982404692082112,0.6334310850439883,0.61212976022567,0.6225352112676056,0.662613981762918
1.0,0.01,3,1,100,0.6,0.5985185185185186,0.6334310850439883,0.6162464985994398,0.6166902404526167,0.6615853658536586
1.0,0.01,3,1,100,0.8,0.6,0.6352941176470588,0.6145251396648045,0.6177715091678421,0.6615620214395099
1.0,0.01,3,1,200,0.4,0.6,0.64,0.6099290780141844,0.624113475177305,0.6636225266362252
1.0,0.01,3,1,200,0.6,0.6008836524300442,0.6440177252584933,0.6099290780141844,0.6267806267806267,0.6595744680851063
1.0,0.01,3,1,200,0.8,0.5988200589970502,0.642962962962963,0.6047819971870605,0.6225352112676056,0.6565349544072948
1.0,0.01,3,1,300,0.4,0.6050670640834576,0.6458333333333334,0.60431654676259,0.6284074605451937,0.6585365853658537
1.0,0.01,3,1,300,0.6,0.6074074074074074,0.6478454680534919,0.603988603988604,0.6275071633237822,0.6625766871165644
1.0,0.01,3,1,300,0.8,0.5976331360946746,0.6488888888888888,0.6079545454545454,0.6221590909090909,0.6646341463414634
1.0,0.01,3,1,400,0.4,0.6006006006006006,0.648729446935725,0.6069364161849711,0.6229985443959243,0.6563944530046225
1.0,0.01,3,1,400,0.6,0.606508875739645,0.6467065868263473,0.6037195994277539,0.6260869565217392,0.6543778801843319
1.0,0.01,3,1,400,0.8,0.600297176820208,0.6507462686567164,0.6011396011396012,0.6187050359712231,0.6615146831530139
1.0,0.01,3,3,100,0.4,0.5973645680819912,0.6334310850439883,0.61212976022567,0.6225352112676056,0.662613981762918
1.0,0.01,3,3,100,0.6,0.5985185185185186,0.6343612334801763,0.6162464985994398,0.6166902404526167,0.6615853658536586
1.0,0.01,3,3,100,0.8,0.6,0.6352941176470588,0.6145251396648045,0.6177715091678421,0.6615620214395099
1.0,0.01,3,3,200,0.4,0.6,0.64,0.6099290780141844,0.624113475177305,0.662613981762918
1.0,0.01,3,3,200,0.6,0.6008836524300442,0.6440177252584933,0.6107954545454546,0.6267806267806267,0.6595744680851063
1.0,0.01,3,3,200,0.8,0.5988200589970502,0.642962962962963,0.6047819971870605,0.6225352112676056,0.6565349544072948
1.0,0.01,3,3,300,0.4,0.6041666666666666,0.646795827123696,0.6028571428571429,0.6284074605451937,0.6575342465753424
1.0,0.01,3,3,300,0.6,0.6083086053412463,0.6488095238095238,0.603988603988604,0.6266094420600858,0.6625766871165644
1.0,0.01,3,3,300,0.8,0.599406528189911,0.6468842729970327,0.6051136363636364,0.6221590909090909,0.6646341463414634
1.0,0.01,3,3,400,0.4,0.6045112781954888,0.6536731634182908,0.6069364161849711,0.6240928882438317,0.6574074074074074
1.0,0.01,3,3,400,0.6,0.6044444444444445,0.648729446935725,0.6057142857142858,0.625,0.6574500768049155
1.0,0.01,3,3,400,0.8,0.5961251862891207,0.6507462686567164,0.603988603988604,0.6187050359712231,0.6594761171032357
1.0,0.01,3,5,100,0.4,0.5991189427312775,0.631578947368421,0.61212976022567,0.6225352112676056,0.662613981762918
1.0,0.01,3,5,100,0.6,0.5985185185185186,0.6343612334801763,0.6162464985994398,0.6166902404526167,0.6615853658536586
1.0,0.01,3,5,100,0.8,0.6,0.6352941176470588,0.6145251396648045,0.6177715091678421,0.6615620214395099
1.0,0.01,3,5,200,0.4,0.5991189427312775,0.6440177252584933,0.6118980169971672,0.624113475177305,0.661608497723824
1.0,0.01,3,5,200,0.6,0.6008836524300442,0.6440177252584933,0.6099290780141844,0.6267806267806267,0.6595744680851063
1.0,0.01,3,5,200,0.8,0.5979381443298969,0.642962962962963,0.6047819971870605,0.6225352112676056,0.6565349544072948
1.0,0.01,3,5,300,0.4,0.6041666666666666,0.6488888888888888,0.6065808297567954,0.6294706723891274,0.654434250764526
1.0,0.01,3,5,300,0.6,0.6083086053412463,0.6468842729970327,0.6051136363636364,0.6284074605451937,0.6615620214395099
1.0,0.01,3,5,300,0.8,0.5985185185185186,0.6449704142011834,0.6059743954480796,0.6230440967283073,0.6646341463414634
1.0,0.01,3,5,400,0.4,0.5997001499250375,0.6497764530551415,0.6098265895953757,0.6231884057971014,0.6574074074074074
1.0,0.01,3,5,400,0.6,0.6056129985228951,0.648729446935725,0.6068376068376068,0.6240928882438317,0.6595092024539877
1.0,0.01,3,5,400,0.8,0.5919282511210763,0.6527570789865872,0.6070921985815603,0.6187050359712231,0.6584615384615384
1.0,0.01,5,1,100,0.4,0.6073619631901841,0.649390243902439,0.6176911544227887,0.624813153961136,0.6507936507936508
1.0,0.01,5,1,100,0.6,0.5987841945288754,0.6444780635400907,0.6085672082717873,0.6181277860326895,0.6613924050632911
1.0,0.01,5,1,100,0.8,0.601526717557252,0.6393939393939394,0.6169590643274854,0.6146926536731634,0.6551181102362205
1.0,0.01,5,1,200,0.4,0.6021840873634945,0.6511627906976745,0.6077844311377245,0.6102719033232629,0.6561014263074485
1.0,0.01,5,1,200,0.6,0.6120556414219475,0.647239263803681,0.6074074074074074,0.6075187969924812,0.6593059936908517
1.0,0.01,5,1,200,0.8,0.6068111455108359,0.6411042944785276,0.6135693215339233,0.6119402985074627,0.660377358490566
1.0,0.01,5,1,300,0.4,0.6009389671361502,0.6583463338533542,0.6135338345864662,0.6160849772382397,0.652931854199683
1.0,0.01,5,1,300,0.6,0.6141975308641975,0.6450617283950617,0.6101190476190477,0.60790273556231,0.6551181102362205
1.0,0.01,5,1,300,0.8,0.6043613707165109,0.6491499227202473,0.6112759643916914,0.6132930513595166,0.6593059936908517
1.0,0.01,5,1,400,0.4,0.6097946287519748,0.6624605678233438,0.6100151745068285,0.6170212765957447,0.652931854199683
1.0,0.01,5,1,400,0.6,0.6224328593996841,0.6531881804043546,0.6077844311377245,0.60790273556231,0.6550632911392406
1.0,0.01,5,1,400,0.8,0.6059654631083202,0.6490683229813664,0.6176911544227887,0.608433734939759,0.6561014263074485
1.0,0.01,5,3,100,0.4,0.6061538461538462,0.6493108728943339,0.6184012066365008,0.6231454005934718,0.6550632911392406
1.0,0.01,5,3,100,0.6,0.6009104704097117,0.6465256797583081,0.6106194690265486,0.623688155922039,0.6518282988871225
1.0,0.01,5,3,100,0.8,0.60790273556231,0.6395173453996983,0.6129032258064516,0.6146926536731634,0.6520376175548589
1.0,0.01,5,3,200,0.4,0.6071987480438185,0.6471494607087828,0.6116941529235382,0.6181818181818182,0.6592356687898089
1.0,0.01,5,3,200,0.6,0.6080246913580247,0.6493108728943339,0.6074074074074074,0.6163141993957704,0.6571879936808847
1.0,0.01,5,3,200,0.8,0.6123076923076923,0.6452599388379205,0.6124260355029586,0.6119402985074627,0.6593406593406593
1.0,0.01,5,3,300,0.4,0.6028257456828885,0.6531881804043546,0.6146926536731634,0.6172465960665658,0.6561014263074485
1.0,0.01,5,3,300,0.6,0.6111111111111112,0.6428571428571429,0.6094674556213018,0.6100151745068285,0.6551181102362205
1.0,0.01,5,3,300,0.8,0.608424336973479,0.6481481481481481,0.6142433234421365,0.6132930513595166,0.6540284360189573
1.0,0.01,5,3,400,0.4,0.6124401913875598,0.6666666666666666,0.6132930513595166,0.6170212765957447,0.6518282988871225
1.0,0.01,5,3,400,0.6,0.6246056782334385,0.65,0.6036036036036037,0.6072507552870091,0.6540284360189573
1.0,0.01,5,3,400,0.8,0.6141732283464567,0.647887323943662,0.6176911544227887,0.6075187969924812,0.6550632911392406
1.0,0.01,5,5,100,0.4,0.6057838660578386,0.6442748091603053,0.6186186186186187,0.6279761904761905,0.6603174603174603
1.0,0.01,5,5,100,0.6,0.6063348416289592,0.6444780635400907,0.6115214180206795,0.6218236173393124,0.6509433962264151
1.0,0.01,5,5,100,0.8,0.6009104704097117,0.6435045317220544,0.6138032305433186,0.6158445440956651,0.651017214397496
1.0,0.01,5,5,200,0.4,0.6015503875968993,0.6501547987616099,0.6126126126126126,0.6204819277108434,0.6634920634920635
1.0,0.01,5,5,200,0.6,0.6141975308641975,0.6483180428134556,0.6056129985228951,0.6227544910179641,0.6541471048513302
1.0,0.01,5,5,200,0.8,0.6134969325153374,0.6462480857580398,0.6085672082717873,0.6140089418777943,0.65625
1.0,0.01,5,5,300,0.4,0.603125,0.6511627906976745,0.6186186186186187,0.6184012066365008,0.6635071090047393
1.0,0.01,5,5,300,0.6,0.6123076923076923,0.6459627329192547,0.6041666666666666,0.6063348416289592,0.6551724137931034
1.0,0.01,5,5,300,0.8,0.6137071651090342,0.6482334869431644,0.6106194690265486,0.6102719033232629,0.6540880503144654
1.0,0.01,5,5,400,0.4,0.6075949367088608,0.6624803767660911,0.6096096096096096,0.6163141993957704,0.6561514195583596
1.0,0.01,5,5,400,0.6,0.6132075471698113,0.65625,0.6026986506746627,0.6069802731411229,0.6540880503144654
1.0,0.01,5,5,400,0.8,0.6132075471698113,0.6500777604976672,0.6158445440956651,0.6130500758725341,0.6561514195583596
1.0,0.01,7,1,100,0.4,0.6161449752883031,0.6558441558441559,0.6214511041009464,0.616822429906542,0.6501650165016502
1.0,0.01,7,1,100,0.6,0.6276422764227643,0.6466876971608833,0.6149068322981367,0.6175548589341693,0.6513911620294599
1.0,0.01,7,1,100,0.8,0.6064516129032258,0.6552262090483619,0.6160990712074303,0.6132075471698113,0.6526655896607432
1.0,0.01,7,1,200,0.4,0.6204620462046204,0.6688417618270799,0.6124401913875598,0.6192733017377567,0.6435643564356436
1.0,0.01,7,1,200,0.6,0.6286644951140065,0.6548956661316212,0.609375,0.6148969889064976,0.6468646864686468
1.0,0.01,7,1,200,0.8,0.6141215106732348,0.6602564102564102,0.6130030959752322,0.6236220472440945,0.6524590163934426
1.0,0.01,7,1,300,0.4,0.6125827814569537,0.6644844517184942,0.6156299840510366,0.6230031948881789,0.6490066225165563
1.0,0.01,7,1,300,0.6,0.6227347611202636,0.6688311688311688,0.6056782334384858,0.618066561014263,0.6457990115321252
1.0,0.01,7,1,300,0.8,0.6049586776859505,0.6634460547504025,0.618066561014263,0.6194968553459119,0.6490939044481054
1.0,0.01,7,1,400,0.4,0.6153846153846154,0.6710743801652893,0.6235864297253635,0.6201298701298701,0.64
1.0,0.01,7,1,400,0.6,0.6110183639398998,0.6710526315789473,0.6131621187800963,0.6208,0.6500829187396352
1.0,0.01,7,1,400,0.8,0.6006711409395973,0.6644951140065146,0.6116504854368932,0.6263910969793323,0.6389351081530782
1.0,0.01,7,3,100,0.4,0.6111111111111112,0.6484751203852327,0.63125,0.6206896551724138,0.6546052631578947
1.0,0.01,7,3,100,0.6,0.622792937399679,0.6455696202531646,0.6125,0.6191950464396285,0.6523887973640856
1.0,0.01,7,3,100,0.8,0.6191247974068071,0.6448598130841121,0.6101694915254238,0.6236559139784946,0.6527331189710611
1.0,0.01,7,3,200,0.4,0.6161449752883031,0.6623586429725363,0.6153846153846154,0.6126984126984127,0.6568627450980392
1.0,0.01,7,3,200,0.6,0.6295081967213115,0.6592356687898089,0.60625,0.6153846153846154,0.6415711947626841
1.0,0.01,7,3,200,0.8,0.6178861788617886,0.65814696485623,0.616822429906542,0.6263565891472869,0.6579804560260586
1.0,0.01,7,3,300,0.4,0.609271523178808,0.6666666666666666,0.6139240506329114,0.6141732283464567,0.6470588235294118
1.0,0.01,7,3,300,0.6,0.6189683860232945,0.6548956661316212,0.6069182389937107,0.6125,0.6414473684210527
1.0,0.01,7,3,300,0.8,0.6156405990016639,0.656957928802589,0.6146645865834633,0.62402496099844,0.6392092257001647
1.0,0.01,7,3,400,0.4,0.6023294509151415,0.6589785831960461,0.6178343949044586,0.6095238095238096,0.6470588235294118
1.0,0.01,7,3,400,0.6,0.6143572621035058,0.6633986928104575,0.60828025477707,0.6206896551724138,0.6402640264026402
1.0,0.01,7,3,400,0.8,0.6053511705685619,0.6579804560260586,0.6141732283464567,0.6238244514106583,0.6390728476821192
1.0,0.01,7,5,100,0.4,0.6077170418006431,0.6486486486486487,0.6296296296296297,0.6144393241167435,0.6535303776683087
1.0,0.01,7,5,100,0.6,0.6188197767145136,0.6509433962264151,0.6175115207373272,0.616793893129771,0.6439024390243903
1.0,0.01,7,5,100,0.8,0.6163723916532905,0.6469673405909798,0.6186830015313936,0.633693972179289,0.6514657980456026
1.0,0.01,7,5,200,0.4,0.6116504854368932,0.6591639871382636,0.6203703703703703,0.6118012422360248,0.6589785831960461
1.0,0.01,7,5,200,0.6,0.6213592233009708,0.6518282988871225,0.6058732612055642,0.6180124223602484,0.6462035541195477
1.0,0.01,7,5,200,0.8,0.617363344051447,0.660347551342812,0.6160990712074303,0.6253869969040248,0.6437908496732027
1.0,0.01,7,5,300,0.4,0.6084142394822006,0.6645161290322581,0.6158631415241057,0.609642301710731,0.6546644844517185
1.0,0.01,7,5,300,0.6,0.6131147540983607,0.657051282051282,0.6034214618973561,0.6199376947040498,0.6472491909385113
1.0,0.01,7,5,300,0.8,0.6143790849673203,0.6624203821656051,0.6180124223602484,0.6273291925465838,0.6448445171849427
1.0,0.01,7,5,400,0.4,0.6042692939244664,0.67430441898527,0.6127527216174183,0.6134585289514867,0.6493506493506493
1.0,0.01,7,5,400,0.6,0.6079734219269103,0.6710310965630114,0.6050156739811913,0.6115444617784711,0.6481178396072013
1.0,0.01,7,5,400,0.8,0.6072607260726073,0.6645264847512039,0.6081504702194357,0.6263565891472869,0.639344262295082
1.0,0.05,3,1,100,0.4,0.6045801526717557,0.6515837104072398,0.6083213773314203,0.6182873730043541,0.6656346749226006
1.0,0.05,3,1,100,0.6,0.6042296072507553,0.6497005988023952,0.6002886002886003,0.6102189781021898,0.656298600311042
1.0,0.05,3,1,100,0.8,0.5880597014925373,0.6486486486486487,0.6031294452347084,0.6200873362445415,0.6574923547400612
1.0,0.05,3,1,200,0.4,0.6158631415241057,0.6492307692307693,0.6115214180206795,0.6094674556213018,0.6656346749226006
1.0,0.05,3,1,200,0.6,0.6137071651090342,0.6482334869431644,0.6094674556213018,0.6231454005934718,0.6503067484662577
1.0,0.05,3,1,200,0.8,0.6043613707165109,0.650381679389313,0.5982658959537572,0.6158357771260997,0.6615620214395099
1.0,0.05,3,1,300,0.4,0.6180124223602484,0.6552262090483619,0.600297176820208,0.6054216867469879,0.6574074074074074
